10966|17
10967|1
10968|7
10969|8
10970|3
10971|6
10973|3
10975|4
10976|2
10977|1
10983|9
10985|4
10986|14
10988|3
10995|18
10997|4
10999|5
11000|10
11003|33
11004|9
11007|1
11009|13
11011|10
11024|3
11025|6
11026|1
11181|1
11241|1
11242|8
11245|1
11250|1
11251|8
11253|4
11254|5
11259|8
11260|3
11261|10
11262|3
11263|8
11264|10
11265|5
11266|10
11267|3
11269|9
11271|3
11274|2
11276|11
11283|14
11284|9
11287|3
11288|13
11293|9
11294|13
11295|24
11296|8
11297|15
11298|19
11300|3
11301|6
11302|10
11306|7
11309|2
11326|4
11327|1
11333|5
11536|1
11541|1
11543|1
11556|29
11559|11
11560|61
11564|2
11568|16
11572|22
11573|9
11574|9
11575|8
11576|7
11577|4
11578|8
11579|31
11582|17
11584|11
11585|15
11594|23
11596|2
11597|1
11600|1
11601|7
11605|18
11608|11
11609|4
11614|5
11625|12
11632|10
11633|2
11842|1
11844|8
11853|26
11857|13
11860|16
11861|7
11862|13
11863|11
11864|8
11865|1
11866|5
11867|28
11868|1
11870|10
11871|14
11873|12
11874|69
11875|75
11876|21
11878|9
11879|15
11881|8
11882|3
11883|13
11885|4
11890|23
11892|9
11894|4
11896|8
11898|69
11906|4
11907|7
11909|3
11910|13
11912|17
11913|7
11914|2
11915|3
11934|6
12108|4
12110|1
12111|7
12127|1
12141|1
12145|1
12153|2
12154|46
12156|10
12160|2
12164|10
12165|2
12166|5
12168|5
12169|5
12170|8
12171|5
12176|9
12177|10
12178|17
12180|7
12182|4
12184|17
12185|8
12186|5
12187|17
12192|26
12194|8
12197|15
12199|7
12200|18
12201|3
12204|2
12205|10
12207|3
12208|1
12209|12
12211|14
12212|4
12213|2
12231|7
12233|15
12234|2
12411|3
12426|1
12439|2
12440|1
12441|1
12455|19
12456|2
12457|1
12458|4
12465|2
12466|12
12467|2
12468|1
12469|5
12470|4
12471|10
12472|24
12473|1
12474|1
12478|41
12480|12
12481|6
12482|33
12483|10
12484|14
12487|5
12489|14
12491|15
12493|24
12494|9
12495|9
12496|1
12498|14
12500|1
12503|8
12507|3
12508|5
12509|2
12511|2
12513|8
12514|2
12524|2
12710|6
12739|1
12740|1
12741|6
12743|1
12746|2
12757|20
12758|11
12761|38
12763|1
12765|14
12766|3
12768|13
12770|3
12772|8
12776|3
12781|23
12783|1
12784|10
12785|61
12787|5
12788|30
12790|1
12793|10
12794|5
12796|32
12797|8
12799|16
12803|6
12804|13
12806|17
12807|1
12810|1
12811|19
12812|1
12814|3
12815|24
12823|3
12824|2
13001|22
13010|13
13012|8
13038|9
13040|14
13041|3
13042|1
13052|4
13053|1
13055|25
13056|16
13057|1
13060|23
13065|2
13067|13
13068|4
13071|2
13072|3
13073|15
13076|60
13077|17
13078|35
13083|47
13085|1
13086|5
13087|24
13088|39
13089|7
13090|40
13091|1
13092|12
13094|2
13095|7
13096|3
13097|21
13098|4
13099|4
13100|19
13105|4
13106|6
13107|9
13108|1
13109|1
13111|16
13113|4
13124|3
13125|2
13126|3
13127|3
13255|1
13300|1
13309|22
13340|21
13341|28
13343|2
13346|1
13347|1
13348|1
13350|1
13353|14
13354|81
13357|10
13358|15
13359|19
13361|4
13362|5
13363|1
13364|11
13365|27
13368|4
13370|18
13371|15
13372|1
13373|30
13379|132
13385|13
13386|11
13388|2
13389|8
13390|11
13392|2
13393|17
13394|3
13396|10
13397|10
13398|15
13400|39
13401|1
13403|1
13404|4
13405|4
13406|1
13407|16
13413|9
13425|2
13426|1
13428|4
13611|5
13628|1
13634|6
13635|2
13636|2
13637|1
13639|6
13640|16
13642|1
13646|1
13649|1
13654|6
13655|19
13656|12
13659|8
13660|1
13661|2
13662|1
13663|1
13664|9
13666|62
13667|166
13668|34
13669|11
13671|9
13672|24
13673|1
13688|8
13691|2
13694|8
13695|3
13697|8
13700|36
13701|7
13702|8
13703|1
13704|5
13705|3
13708|16
13710|1
13712|13
13725|13
13726|1
13855|1
13856|5
13898|1
13899|6
13900|1
13906|19
13907|8
13910|7
13912|17
13934|6
13936|1
13937|10
13940|1
13941|9
13949|3
13954|10
13955|21
13960|10
13963|2
13964|15
13967|6
13969|11
13971|5
13991|11
13992|4
13993|17
13998|4
14002|1
14003|3
14004|4
14006|4
14008|3
14009|5
14010|6
14011|4
14014|83
14026|2
14150|2
14153|4
14154|1
14156|1
14157|2
14197|3
14198|1
14199|1
14200|1
14208|39
14210|33
14234|10
14237|1
14240|9
14241|6
14242|13
14244|2
14255|7
14257|35
14259|20
14261|16
14264|1
14265|2
14278|1
14292|1
14294|24
14295|11
14297|9
14301|2
14303|5
14304|4
14307|9
14308|9
14310|20
14311|5
14313|4
14320|1
14326|4
14454|2
14497|3
14505|12
14509|21
14534|3
14535|1
14536|2
14538|9
14540|5
14542|18
14547|1
14549|1
14553|37
14559|105
14560|42
14561|4
14579|21
14585|13
14597|3
14598|9
14599|11
14601|9
14603|2
14604|4
14605|8
14608|8
14609|1
14610|9
14611|4
14612|6
14614|30
14735|1
14797|1
14811|1
14812|1
14832|1
14834|3
14835|1
14837|8
14838|49
14840|14
14841|7
14842|39
14847|3
14851|2
14854|25
14857|106
14859|32
14861|1
14879|30
14897|13
14900|1
14901|3
14902|35
14903|10
14904|4
14905|3
14907|3
14911|12
14912|8
14913|15
15054|2
15056|2
15092|13
15093|4
15095|20
15096|13
15097|2
15102|1
15103|8
15104|12
15105|15
15134|3
15137|1
15139|16
15140|15
15142|2
15145|1
15146|1
15147|1
15159|4
15179|25
15180|7
15181|5
15199|31
15200|48
15201|7
15202|11
15203|5
15210|13
15211|7
15212|11
15213|1
15391|24
15393|23
15394|13
15395|1
15396|5
15397|14
15399|8
15400|27
15402|1
15403|11
15404|11
15406|1
15433|1
15434|3
15435|1
15438|14
15440|11
15441|16
15443|27
15451|4
15457|2
15462|1
15479|10
15480|9
15481|8
15482|6
15501|22
15502|10
15504|18
15506|7
15508|10
15509|6
15510|8
15511|4
15514|11
15515|13
15692|2
15693|7
15694|8
15695|5
15696|7
15697|18
15698|15
15699|13
15700|8
15701|3
15702|10
15733|15
15734|10
15735|1
15738|6
15740|28
15742|15
15749|5
15750|14
15751|2
15753|1
15756|28
15758|1
15779|5
15780|12
15783|10
15784|8
15786|5
15804|16
15805|4
15806|1
15807|4
15809|10
15810|4
15811|9
15813|9
15814|10
15939|1
15995|1
15996|5
15998|10
15999|8
16001|22
16008|14
16009|15
16010|3
16012|8
16026|1
16033|14
16034|8
16036|15
16037|1
16038|9
16039|21
16042|1
16045|6
16048|3
16049|1
16051|6
16052|2
16053|38
16054|75
16055|1
16056|1
16061|1
16079|13
16080|7
16082|11
16085|3
16086|10
16087|2
16104|4
16106|8
16107|6
16108|19
16112|4
16113|10
16295|7
16297|2
16298|15
16300|14
16307|6
16311|9
16313|6
16315|9
16316|6
16328|49
16333|6
16335|10
16336|15
16337|18
16338|3
16340|1
16342|9
16343|9
16348|3
16349|2
16351|15
16352|5
16356|1
16357|15
16381|13
16382|2
16384|1
16385|5
16388|30
16392|1
16397|2
16401|2
16404|2
16406|27
16407|1
16408|15
16410|3
16411|5
16412|2
16413|2
16596|8
16597|3
16599|5
16606|9
16607|21
16609|9
16612|9
16614|12
16615|12
16617|9
16626|3
16632|16
16633|6
16635|10
16636|12
16638|22
16643|4
16649|6
16650|3
16651|5
16652|2
16653|1
16657|2
16658|3
16679|12
16680|6
16681|12
16682|3
16685|6
16686|13
16695|11
16697|7
16701|1
16708|18
16709|3
16710|77
16712|3
16713|3
16717|1
16897|10
16900|119
16904|19
16906|25
16908|25
16910|16
16912|14
16913|8
16916|19
16918|15
16926|1
16934|6
16935|19
16937|4
16940|1
16953|3
16955|1
16956|16
16958|5
16963|1
16981|34
16984|7
16987|9
16990|14
16992|2
16994|6
16995|5
16997|14
16998|7
17011|2
17012|49
17013|22
17014|2
17202|28
17204|22
17205|13
17206|1
17209|31
17210|2
17212|15
17213|20
17215|17
17216|3
17217|22
17218|8
17222|1
17224|11
17225|13
17229|1
17230|1
17232|21
17234|13
17236|8
17238|4
17249|8
17250|15
17252|16
17257|13
17280|22
17282|48
17283|13
17284|6
17285|22
17286|8
17290|34
17291|8
17295|7
17296|5
17298|1
17311|4
17333|2
17502|5
17505|1
17506|14
17507|14
17508|7
17510|2
17511|2
17512|6
17514|24
17515|1
17517|16
17518|21
17519|1
17522|4
17523|22
17524|7
17533|2
17535|2
17536|27
17539|14
17540|9
17541|2
17551|2
17555|23
17556|7
17558|3
17565|3
17579|6
17583|1
17584|3
17586|2
17587|21
17589|8
17591|5
17593|13
17594|12
17598|2
17599|14
17601|1
17800|44
17805|41
17807|12
17809|4
17812|27
17813|9
17814|1
17815|12
17816|10
17817|10
17818|8
17824|14
17825|5
17828|7
17831|12
17835|2
17836|1
17838|4
17839|2
17840|3
17843|2
17849|6
17850|8
17851|6
17852|13
17854|19
17855|13
17856|1
17857|4
17858|1
17883|10
17884|1
17885|10
17892|10
17897|1
17898|4
17899|4
17900|2
17901|1
17902|2
17903|8
17904|9
18101|14
18102|12
18104|11
18105|32
18107|6
18108|3
18109|8
18110|1
18112|11
18113|11
18115|16
18116|8
18118|20
18124|8
18125|15
18126|20
18127|10
18128|5
18129|15
18131|3
18134|23
18136|1
18137|3
18138|3
18140|1
18149|2
18150|7
18151|6
18152|5
18153|4
18154|3
18156|17
18157|2
18158|2
18159|2
18180|18
18183|8
18185|12
18186|3
18189|12
18190|14
18192|1
18193|2
18194|3
18195|2
18196|7
18198|4
18199|13
18200|14
18201|6
18202|3
18203|2
18204|7
18205|8
18402|15
18407|13
18410|16
18413|14
18424|2
18427|6
18428|7
18429|9
18434|2
18436|1
18437|1
18438|4
18439|2
18441|4
18442|1
18447|6
18450|6
18451|8
18452|17
18454|3
18455|4
18457|9
18459|1
18460|9
18484|9
18485|1
18486|19
18488|31
18490|4
18492|2
18493|15
18496|2
18497|6
18498|8
18500|12
18501|4
18503|19
18505|4
18507|5
18515|2
18516|4
18534|1
18703|9
18704|17
18705|4
18706|9
18707|9
18708|9
18712|26
18716|15
18717|1
18729|10
18731|34
18737|2
18738|1
18739|7
18740|1
18742|1
18745|3
18746|12
18747|32
18748|6
18750|9
18751|9
18752|8
18753|4
18754|11
18755|6
18756|11
18757|3
18758|8
18759|14
18760|1
18778|2
18779|14
18784|113
18788|5
18789|31
18791|6
18793|10
18794|5
18796|1
18797|10
18800|14
18801|3
18803|2
18804|15
18805|8
18806|11
18807|6
18808|4
18810|13
19003|17
19005|13
19010|17
19011|2
19012|14
19014|8
19015|11
19019|27
19025|2
19027|5
19028|10
19030|26
19036|1
19037|1
19041|1
19043|12
19050|2
19053|4
19054|16
19055|5
19057|5
19058|6
19059|6
19061|8
19062|2
19077|1
19079|1
19082|11
19084|4
19086|20
19088|26
19091|90
19092|4
19093|7
19094|11
19095|8
19097|5
19098|4
19100|3
19102|14
19103|4
19107|6
19108|7
19109|2
19112|16
19115|3
19304|1
19306|18
19307|21
19308|13
19309|18
19312|1
19314|14
19316|19
19317|7
19318|9
19319|4
19326|17
19327|1
19329|4
19336|1
19337|5
19339|4
19341|3
19345|27
19350|1
19351|12
19352|7
19353|7
19354|7
19355|8
19356|12
19357|10
19358|8
19359|8
19360|14
19361|6
19362|10
19363|9
19376|5
19377|7
19378|11
19379|7
19380|3
19381|57
19382|28
19383|1
19384|8
19385|4
19386|2
19390|32
19391|16
19393|6
19394|4
19395|5
19396|2
19397|1
19399|4
19400|6
19401|22
19404|3
19406|3
19407|9
19411|6
19413|5
19603|11
19604|4
19606|3
19607|10
19610|17
19612|17
19613|12
19614|10
19615|2
19619|2
19622|12
19624|24
19626|10
19629|1
19630|9
19633|11
19635|16
19636|2
19638|1
19639|1
19643|1
19647|1
19651|9
19654|7
19655|11
19657|2
19658|8
19660|4
19661|3
19662|15
19675|5
19677|7
19678|2
19679|2
19681|8
19682|5
19684|2
19685|3
19686|11
19689|24
19692|1
19695|6
19696|7
19698|1
19699|12
19700|11
19701|1
19702|4
19703|5
19704|4
19705|18
19706|2
19707|6
19708|5
19711|1
19712|8
19713|4
19716|3
19905|36
19906|2
19911|6
19914|10
19916|9
19917|14
19918|6
19919|13
19920|11
19924|14
19925|15
19928|25
19929|24
19930|1
19933|42
19934|6
19936|83
19937|21
19939|1
19948|3
19951|7
19952|17
19954|4
19955|3
19956|11
19957|3
19958|12
19959|6
19960|8
19961|4
19962|5
19965|11
19970|3
19975|5
19977|5
19978|6
19979|5
19980|4
19981|1
19982|2
19983|4
19984|8
19991|12
19993|14
19994|1
19995|5
19996|4
19997|3
19998|3
19999|6
20001|1
20004|1
20007|9
20008|2
20009|1
20010|2
20011|2
20013|3
20014|19
20017|32
20207|1
20208|27
20211|10
20212|4
20213|10
20214|7
20215|1
20216|15
20218|17
20220|4
20223|10
20226|1
20227|7
20229|13
20232|51
20233|40
20234|17
20236|13
20238|22
20239|1
20240|1
20241|2
20247|1
20248|1
20249|7
20252|4
20253|2
20254|1
20255|21
20256|2
20257|10
20258|9
20260|9
20261|3
20262|4
20263|6
20276|2
20277|1
20278|2
20279|9
20280|6
20281|7
20282|4
20283|2
20295|1
20297|2
20298|1
20299|3
20301|5
20303|1
20304|6
20305|8
20306|1
20307|1
20308|10
20309|16
20310|10
20311|5
20312|2
20313|4
20314|2
20317|3
20350|3
20507|73
20508|22
20509|3
20513|46
20515|9
20517|37
20521|2
20522|9
20523|10
20526|25
20527|14
20529|1
20530|8
20531|2
20532|1
20534|13
20535|3
20536|6
20537|35
20548|21
20551|3
20552|6
20553|7
20554|22
20555|10
20558|4
20561|14
20567|1
20571|13
20572|4
20577|6
20580|6
20582|4
20586|1
20591|16
20595|12
20598|20
20599|11
20600|11
20602|21
20603|63
20604|2
20605|5
20607|4
20608|34
20610|2
20611|4
20612|6
20613|15
20615|15
20810|7
20812|15
20814|1
20816|26
20818|18
20819|1
20820|21
20826|2
20827|10
20832|2
20834|32
20837|1
20838|15
20848|1
20853|12
20854|8
20855|2
20856|20
20857|9
20867|1
20870|5
20871|2
20872|6
20873|2
20880|14
20883|13
20890|6
20891|9
20893|1
20894|31
20896|3
20897|1
20901|1
20902|4
20903|5
20904|45
20906|28
20908|1
20909|1
20911|8
20912|1
20913|3
20915|2
20916|9
21089|5
21090|1
21091|6
21092|10
21105|1
21106|17
21107|12
21108|5
21110|1
21112|26
21113|46
21116|13
21119|13
21121|19
21123|13
21125|16
21126|13
21127|7
21129|2
21134|8
21136|28
21138|256
21140|1
21154|2
21156|3
21167|1
21169|7
21171|2
21172|2
21173|1
21174|4
21175|2
21180|33
21181|38
21195|1
21199|32
21200|1
21203|15
21204|8
21206|3
21208|8
21209|11
21210|6
21211|4
21213|5
21214|2
21388|7
21389|19
21390|16
21391|5
21392|20
21393|4
21396|4
21406|1
21409|33
21411|133
21412|1
21413|4
21414|190
21415|12
21416|19
21417|8
21419|4
21420|8
21422|1
21423|12
21425|57
21426|7
21427|17
21431|19
21432|21
21433|6
21454|5
21455|14
21468|4
21470|13
21471|6
21473|2
21474|4
21475|3
21481|2
21488|1
21490|2
21491|1
21493|3
21502|5
21503|10
21504|7
21506|3
21508|6
21509|6
21510|5
21512|4
21513|1
21514|10
21515|5
21516|10
21639|1
21687|1
21688|15
21689|3
21691|8
21692|9
21693|2
21695|14
21696|3
21697|23
21698|1
21699|13
21702|14
21706|1
21712|5
21714|4
21716|18
21718|6
21719|25
21721|45
21722|14
21724|20
21729|18
21731|2
21733|11
21735|23
21738|75
21739|13
21755|13
21756|5
21766|11
21768|26
21769|4
21772|3
21773|8
21774|8
21775|4
21782|4
21793|8
21795|8
21796|49
21797|18
21800|52
21802|11
21803|7
21804|15
21805|2
21809|19
21811|10
21812|1
21813|4
21816|9
21943|1
21987|8
21989|21
21992|11
21996|15
21998|14
22000|19
22001|19
22002|9
22004|12
22005|7
22010|1
22017|3
22018|20
22019|3
22022|2
22025|33
22027|19
22030|38
22034|3
22036|1
22037|24
22038|48
22039|5
22054|1
22055|11
22056|3
22066|7
22071|6
22072|8
22082|6
22092|8
22094|18
22095|6
22096|11
22097|11
22100|1
22101|5
22102|4
22104|11
22105|16
22106|8
22107|19
22108|12
22110|4
22111|10
22112|3
22113|9
22114|3
22115|7
22118|1
22244|1
22285|9
22289|13
22290|18
22294|18
22295|14
22296|2
22297|31
22298|17
22301|4
22303|4
22304|17
22307|5
22308|5
22313|18
22315|31
22318|10
22321|79
22326|2
22328|5
22329|1
22330|1
22331|13
22332|1
22333|31
22334|7
22335|29
22336|17
22337|12
22339|4
22355|1
22361|2
22362|50
22363|6
22364|2
22366|3
22367|4
22370|8
22371|3
22373|15
22393|3
22394|14
22396|1
22400|17
22401|1
22402|7
22403|5
22405|11
22406|8
22408|20
22409|11
22410|3
22412|2
22413|37
22414|5
22415|6
22418|1
22547|10
22585|3
22587|2
22588|10
22589|20
22590|9
22591|9
22594|19
22598|1
22599|5
22600|4
22601|10
22603|7
22604|1
22607|7
22608|7
22609|4
22610|16
22611|8
22614|11
22615|17
22617|35
22619|14
22622|4
22623|15
22624|18
22625|6
22626|15
22630|19
22632|20
22633|2
22635|2
22636|1
22638|15
22639|1
22640|16
22659|7
22662|2
22663|8
22664|1
22665|3
22666|1
22667|4
22668|5
22669|8
22674|17
22677|1
22694|1
22696|9
22697|4
22698|11
22699|13
22701|4
22703|11
22704|18
22707|7
22708|1
22710|5
22711|7
22719|1
22721|16
22846|1
22884|7
22886|17
22888|10
22889|10
22890|3
22892|12
22896|29
22901|5
22902|15
22906|17
22907|8
22908|6
22910|8
22911|22
22914|23
22915|1
22916|48
22917|125
22919|7
22920|5
22921|3
22922|18
22924|2
22925|6
22927|1
22930|2
22935|22
22937|21
22938|1
22939|51
22956|11
22959|5
22960|1
22961|1
22962|6
22964|1
22965|3
22966|2
22968|2
22970|9
22971|5
22974|1
22975|4
22981|2
22989|1
22991|29
22992|9
22993|6
22994|1
22995|1
22996|7
22997|5
23000|2
23004|4
23005|12
23006|3
23008|6
23009|7
23010|10
23011|6
23012|1
23013|4
23020|3
23024|4
23025|6
23027|9
23149|2
23150|1
23152|1
23153|3
23185|1
23186|24
23187|2
23189|18
23190|1
23194|8
23195|1
23197|2
23198|36
23200|1
23206|11
23208|16
23209|5
23210|10
23211|7
23213|9
23214|7
23216|27
23217|14
23219|10
23220|10
23221|22
23222|6
23225|2
23229|37
23230|4
23231|6
23232|5
23233|9
23234|30
23236|1
23239|32
23244|9
23259|15
23260|4
23264|4
23266|3
23267|2
23270|6
23271|5
23272|1
23273|4
23274|4
23275|4
23276|3
23290|4
23292|10
23294|5
23295|6
23296|8
23305|4
23306|46
23307|3
23308|2
23311|2
23312|3
23313|3
23314|1
23317|1
23325|2
23326|2
23327|6
23328|10
23449|1
23453|1
23484|20
23486|5
23487|9
23488|21
23491|25
23493|6
23494|11
23495|12
23511|16
23512|7
23514|11
23515|8
23516|1
23520|17
23533|55
23535|25
23537|20
23538|9
23555|2
23557|1
23558|8
23559|104
23560|5
23562|4
23563|10
23564|6
23565|6
23567|1
23573|5
23574|6
23575|5
23576|6
23588|5
23590|13
23591|13
23592|5
23593|12
23594|4
23596|10
23606|16
23610|75
23613|5
23615|1
23616|14
23617|1
23623|4
23624|5
23625|6
23626|1
23748|1
23749|1
23753|3
23754|1
23755|1
23758|4
23789|7
23796|1
23797|1
23806|2
23807|14
23809|12
23810|12
23813|5
23815|16
23816|26
23818|14
23819|17
23823|1
23824|372
23828|38
23831|10
23832|8
23835|5
23836|3
23838|6
23845|68
23851|8
23856|10
23858|22
23859|22
23864|4
23865|12
23866|1
23867|1
23868|2
23870|9
23872|2
23874|5
23876|2
23877|12
23887|11
23889|5
23892|16
23895|14
23896|17
23910|15
23911|11
23915|6
23916|5
23917|11
